stationId,carId,path,start_date_time,end_date_time
101917,706808,"[[115.82486666666668, 28.680733333333333, '2021-09-10 14:18:30'], [115.82486666666668, 28.680733333333333, '2021-09-10 14:18:45']]",2021-09-10 14:18:30,2021-09-10 14:18:45
101919,706808,"[[115.81995, 28.682816666666668, '2021-09-10 14:21:30'], [115.81921666666666, 28.6827, '2021-09-10 14:21:45']]",2021-09-10 14:21:30,2021-09-10 14:21:45
129040,706808,"[[115.8159, 28.68335, '2021-09-10 14:23:00'], [115.81506666666668, 28.683516666666662, '2021-09-10 14:23:15']]",2021-09-10 14:23:00,2021-09-10 14:23:15
102417,706808,"[[115.81088333333334, 28.684066666666663, '2021-09-10 14:25:15'], [115.80996666666668, 28.684116666666668, '2021-09-10 14:25:30']]",2021-09-10 14:25:15,2021-09-10 14:25:30
101920,706808,"[[115.80996666666668, 28.684116666666668, '2021-09-10 14:25:30'], [115.80941666666666, 28.684066666666663, '2021-09-10 14:25:45']]",2021-09-10 14:25:30,2021-09-10 14:25:45
101921,706808,"[[115.80315, 28.679716666666668, '2021-09-10 14:28:15'], [115.80245, 28.67918333333333, '2021-09-10 14:28:30']]",2021-09-10 14:28:15,2021-09-10 14:28:30
101922,706808,"[[115.796, 28.674366666666668, '2021-09-10 14:31:00'], [115.79581666666668, 28.674216666666663, '2021-09-10 14:31:15'], [115.79501666666668, 28.673583333333333, '2021-09-10 14:31:30'], [115.79393333333331, 28.672766666666668, '2021-09-10 14:31:45'], [115.79295, 28.671983333333333, '2021-09-10 14:32:00']]",2021-09-10 14:31:00,2021-09-10 14:32:00
100792,706808,"[[115.796, 28.674366666666668, '2021-09-10 14:31:00'], [115.79581666666668, 28.674216666666663, '2021-09-10 14:31:15'], [115.79501666666668, 28.673583333333333, '2021-09-10 14:31:30'], [115.79393333333331, 28.672766666666668, '2021-09-10 14:31:45'], [115.79295, 28.671983333333333, '2021-09-10 14:32:00']]",2021-09-10 14:31:00,2021-09-10 14:32:00
101924,706808,"[[115.78471666666668, 28.663733333333333, '2021-09-10 14:34:45'], [115.78471666666668, 28.663733333333333, '2021-09-10 14:35:00'], [115.78353333333334, 28.6631, '2021-09-10 14:35:15'], [115.7824, 28.66255, '2021-09-10 14:35:30']]",2021-09-10 14:34:45,2021-09-10 14:35:30
101925,706808,"[[115.7748, 28.65865, '2021-09-10 14:38:15'], [115.7738, 28.658, '2021-09-10 14:38:30'], [115.77285, 28.657333333333334, '2021-09-10 14:38:45'], [115.77153333333334, 28.65653333333333, '2021-09-10 14:39:00'], [115.77018333333334, 28.655666666666665, '2021-09-10 14:39:15'], [115.76895, 28.6545, '2021-09-10 14:39:30'], [115.76828333333331, 28.653683333333333, '2021-09-10 14:39:45']]",2021-09-10 14:38:15,2021-09-10 14:39:45
101732,706808,"[[115.74921666666668, 28.640766666666668, '2021-09-10 14:45:45'], [115.74876666666668, 28.640616666666663, '2021-09-10 14:46:00']]",2021-09-10 14:45:45,2021-09-10 14:46:00
101927,706808,"[[115.74238333333334, 28.63885, '2021-09-10 14:47:30'], [115.74125, 28.638516666666668, '2021-09-10 14:47:45'], [115.7397, 28.63808333333333, '2021-09-10 14:48:00'], [115.7383, 28.6377, '2021-09-10 14:48:15']]",2021-09-10 14:47:30,2021-09-10 14:48:15
108217,706808,"[[115.73263333333334, 28.63618333333333, '2021-09-10 14:50:15'], [115.73228333333331, 28.636533333333333, '2021-09-10 14:50:30']]",2021-09-10 14:50:15,2021-09-10 14:50:30
108221,706808,"[[115.7122, 28.644916666666667, '2021-09-10 14:56:00'], [115.71163333333334, 28.644116666666665, '2021-09-10 14:56:15']]",2021-09-10 14:56:00,2021-09-10 14:56:15
108248,706808,"[[115.69345, 28.661316666666668, '2021-09-10 15:04:30'], [115.69243333333333, 28.66183333333333, '2021-09-10 15:04:45']]",2021-09-10 15:04:30,2021-09-10 15:04:45
108226,706808,"[[115.69043333333332, 28.6651, '2021-09-10 15:06:00'], [115.68991666666666, 28.66583333333333, '2021-09-10 15:06:15']]",2021-09-10 15:06:00,2021-09-10 15:06:15
108227,706808,"[[115.687, 28.666716666666662, '2021-09-10 15:07:00'], [115.68665, 28.666733333333333, '2021-09-10 15:07:15']]",2021-09-10 15:07:00,2021-09-10 15:07:15
108228,706808,"[[115.6837, 28.667066666666667, '2021-09-10 15:08:15'], [115.68273333333332, 28.6668, '2021-09-10 15:08:30']]",2021-09-10 15:08:15,2021-09-10 15:08:30
108229,706808,"[[115.67753333333332, 28.66425, '2021-09-10 15:10:00'], [115.67753333333332, 28.66425, '2021-09-10 15:10:15']]",2021-09-10 15:10:00,2021-09-10 15:10:15
108230,706808,"[[115.67685, 28.663016666666667, '2021-09-10 15:10:45'], [115.67645, 28.66215, '2021-09-10 15:11:00']]",2021-09-10 15:10:45,2021-09-10 15:11:00
108231,706808,"[[115.67585, 28.660816666666665, '2021-09-10 15:11:30'], [115.67551666666668, 28.660266666666665, '2021-09-10 15:11:45']]",2021-09-10 15:11:30,2021-09-10 15:11:45
108232,706808,"[[115.67365, 28.65835, '2021-09-10 15:12:30'], [115.67278333333331, 28.657716666666666, '2021-09-10 15:12:45']]",2021-09-10 15:12:30,2021-09-10 15:12:45
108234,706808,"[[115.66583333333334, 28.65253333333333, '2021-09-10 15:14:15'], [115.66505, 28.652, '2021-09-10 15:14:30']]",2021-09-10 15:14:15,2021-09-10 15:14:30
101943,706808,"[[115.66146666666668, 28.65035, '2021-09-10 15:15:15'], [115.66136666666668, 28.650316666666665, '2021-09-10 15:15:30']]",2021-09-10 15:15:15,2021-09-10 15:15:30
101917,706808,"[[115.82485, 28.680733333333333, '2021-09-11 06:19:45'], [115.82485, 28.680733333333333, '2021-09-11 06:20:00']]",2021-09-11 06:19:45,2021-09-11 06:20:00
101919,706808,"[[115.81981666666668, 28.682766666666662, '2021-09-11 06:24:15'], [115.81901666666668, 28.682716666666668, '2021-09-11 06:24:30']]",2021-09-11 06:24:15,2021-09-11 06:24:30
129040,706808,"[[115.81623333333332, 28.68325, '2021-09-11 06:25:30'], [115.815, 28.683516666666662, '2021-09-11 06:25:45']]",2021-09-11 06:25:30,2021-09-11 06:25:45
102417,706808,"[[115.81076666666668, 28.684066666666663, '2021-09-11 06:26:45'], [115.81, 28.684116666666668, '2021-09-11 06:27:00']]",2021-09-11 06:26:45,2021-09-11 06:27:00
101920,706808,"[[115.80951666666668, 28.684083333333334, '2021-09-11 06:27:15'], [115.80891666666666, 28.68395, '2021-09-11 06:27:30']]",2021-09-11 06:27:15,2021-09-11 06:27:30
101921,706808,"[[115.8032, 28.67973333333333, '2021-09-11 06:30:15'], [115.8032, 28.67973333333333, '2021-09-11 06:30:30']]",2021-09-11 06:30:15,2021-09-11 06:30:30
101922,706808,"[[115.79613333333332, 28.674433333333333, '2021-09-11 06:34:00'], [115.79591666666668, 28.67428333333333, '2021-09-11 06:34:15'], [115.7958, 28.674166666666668, '2021-09-11 06:34:30']]",2021-09-11 06:34:00,2021-09-11 06:34:30
100792,706808,"[[115.79333333333334, 28.672366666666665, '2021-09-11 06:35:15'], [115.79308333333331, 28.6721, '2021-09-11 06:35:30']]",2021-09-11 06:35:15,2021-09-11 06:35:30
101924,706808,"[[115.78541666666666, 28.66408333333333, '2021-09-11 06:38:15'], [115.78483333333334, 28.66378333333333, '2021-09-11 06:38:30']]",2021-09-11 06:38:15,2021-09-11 06:38:30
101925,706808,"[[115.77673333333334, 28.65975, '2021-09-11 06:42:00'], [115.77486666666668, 28.658666666666665, '2021-09-11 06:42:15'], [115.7743, 28.65835, '2021-09-11 06:42:30'], [115.77391666666666, 28.65808333333333, '2021-09-11 06:42:45'], [115.77311666666668, 28.657466666666668, '2021-09-11 06:43:00'], [115.7725, 28.657083333333333, '2021-09-11 06:43:15'], [115.77121666666666, 28.656316666666665, '2021-09-11 06:43:30'], [115.77015, 28.65563333333333, '2021-09-11 06:43:45'], [115.76903333333334, 28.65458333333333, '2021-09-11 06:44:00']]",2021-09-11 06:42:00,2021-09-11 06:44:00
101732,706808,"[[115.75138333333334, 28.64113333333333, '2021-09-11 06:50:30'], [115.74998333333332, 28.6409, '2021-09-11 06:50:45'], [115.7476, 28.6403, '2021-09-11 06:51:00'], [115.74701666666668, 28.640116666666668, '2021-09-11 06:51:15'], [115.74568333333332, 28.63973333333333, '2021-09-11 06:51:30']]",2021-09-11 06:50:30,2021-09-11 06:51:30
101927,706808,"[[115.74278333333334, 28.638966666666665, '2021-09-11 06:52:15'], [115.74251666666666, 28.63885, '2021-09-11 06:52:30']]",2021-09-11 06:52:15,2021-09-11 06:52:30
