stationId,carId,path,start_date_time,end_date_time
145539,800800,"[[115.87221666666667, 28.64433333333333, '2021-09-09 16:26:00'], [115.87221666666667, 28.64431666666667, '2021-09-09 16:26:15']]",2021-09-09 16:26:00,2021-09-09 16:26:15
122042,800800,"[[115.87056666666666, 28.64015, '2021-09-09 16:29:00'], [115.87005, 28.64025, '2021-09-09 16:29:15']]",2021-09-09 16:29:00,2021-09-09 16:29:15
103365,800800,"[[115.86376666666666, 28.6428, '2021-09-09 16:31:00'], [115.86326666666666, 28.643083333333333, '2021-09-09 16:31:15']]",2021-09-09 16:31:00,2021-09-09 16:31:15
116891,800800,"[[115.86405, 28.64425, '2021-09-09 16:31:45'], [115.86435, 28.644683333333333, '2021-09-09 16:32:00']]",2021-09-09 16:31:45,2021-09-09 16:32:00
106504,800800,"[[115.8657, 28.647016666666666, '2021-09-09 16:33:00'], [115.86605, 28.647916666666667, '2021-09-09 16:33:15']]",2021-09-09 16:33:00,2021-09-09 16:33:15
104047,800800,"[[115.86721666666666, 28.649933333333333, '2021-09-09 16:34:45'], [115.86723333333332, 28.649933333333333, '2021-09-09 16:35:00'], [115.86723333333332, 28.649933333333333, '2021-09-09 16:35:15'], [115.86723333333332, 28.649933333333333, '2021-09-09 16:35:30']]",2021-09-09 16:34:45,2021-09-09 16:35:30
102812,800800,"[[115.86926666666666, 28.653916666666667, '2021-09-09 16:39:30'], [115.86961666666669, 28.654366666666668, '2021-09-09 16:39:45'], [115.8697, 28.65445, '2021-09-09 16:40:00'], [115.87066666666666, 28.65576666666667, '2021-09-09 16:40:15'], [115.8714, 28.656666666666663, '2021-09-09 16:40:30'], [115.87185, 28.6571, '2021-09-09 16:40:45']]",2021-09-09 16:39:30,2021-09-09 16:40:45
102814,800800,"[[115.87185, 28.657083333333333, '2021-09-09 16:41:00'], [115.87225, 28.657716666666666, '2021-09-09 16:41:15']]",2021-09-09 16:41:00,2021-09-09 16:41:15
117750,800800,"[[115.87383333333334, 28.65843333333333, '2021-09-09 16:42:00'], [115.87428333333334, 28.6584, '2021-09-09 16:42:15']]",2021-09-09 16:42:00,2021-09-09 16:42:15
117748,800800,"[[115.8789, 28.66305, '2021-09-09 16:48:30'], [115.8789, 28.66305, '2021-09-09 16:48:45']]",2021-09-09 16:48:30,2021-09-09 16:48:45
