stationId,carId,path,start_date_time,end_date_time
138777,600513,"[[115.83331666666666, 28.574516666666668, '2021-09-08 18:16:45'], [115.83331666666666, 28.574516666666668, '2021-09-08 18:17:00']]",2021-09-08 18:16:45,2021-09-08 18:17:00
135124,600513,"[[115.83473333333332, 28.57645, '2021-09-08 18:17:30'], [115.83525, 28.576416666666667, '2021-09-08 18:17:45']]",2021-09-08 18:17:30,2021-09-08 18:17:45
135083,600513,"[[115.83926666666666, 28.584233333333334, '2021-09-08 18:20:45'], [115.8393, 28.585166666666662, '2021-09-08 18:21:00']]",2021-09-08 18:20:45,2021-09-08 18:21:00
103374,600513,"[[115.83958333333334, 28.59135, '2021-09-08 18:22:15'], [115.83971666666666, 28.5918, '2021-09-08 18:22:30']]",2021-09-08 18:22:15,2021-09-08 18:22:30
103373,600513,"[[115.83998333333334, 28.59545, '2021-09-08 18:23:45'], [115.83998333333334, 28.59545, '2021-09-08 18:24:00']]",2021-09-08 18:23:45,2021-09-08 18:24:00
108467,600513,"[[115.84101666666666, 28.607333333333333, '2021-09-08 18:29:00'], [115.83966666666667, 28.607466666666667, '2021-09-08 18:29:15']]",2021-09-08 18:29:00,2021-09-08 18:29:15
143239,600513,"[[115.83888333333331, 28.60998333333333, '2021-09-08 18:31:30'], [115.83943333333332, 28.610916666666668, '2021-09-08 18:31:45'], [115.8401, 28.61195, '2021-09-08 18:32:00'], [115.8407, 28.612916666666667, '2021-09-08 18:32:15'], [115.84308333333334, 28.612866666666665, '2021-09-08 18:32:30'], [115.84351666666667, 28.612816666666667, '2021-09-08 18:32:45'], [115.84375, 28.61283333333333, '2021-09-08 18:33:00']]",2021-09-08 18:31:30,2021-09-08 18:33:00
143240,600513,"[[115.83888333333331, 28.60998333333333, '2021-09-08 18:31:30'], [115.83943333333332, 28.610916666666668, '2021-09-08 18:31:45'], [115.8401, 28.61195, '2021-09-08 18:32:00'], [115.8407, 28.612916666666667, '2021-09-08 18:32:15'], [115.84308333333334, 28.612866666666665, '2021-09-08 18:32:30'], [115.84351666666667, 28.612816666666667, '2021-09-08 18:32:45'], [115.84375, 28.61283333333333, '2021-09-08 18:33:00']]",2021-09-08 18:31:30,2021-09-08 18:33:00
133838,600513,"[[115.84615, 28.61293333333333, '2021-09-08 18:33:30'], [115.84695, 28.613, '2021-09-08 18:33:45']]",2021-09-08 18:33:30,2021-09-08 18:33:45
135081,600513,"[[115.84551666666668, 28.61903333333333, '2021-09-08 18:37:45'], [115.84488333333331, 28.61903333333333, '2021-09-08 18:38:00'], [115.84396666666666, 28.61928333333333, '2021-09-08 18:38:15']]",2021-09-08 18:37:45,2021-09-08 18:38:15
135080,600513,"[[115.84415, 28.6215, '2021-09-08 18:39:15'], [115.8445, 28.62185, '2021-09-08 18:39:30'], [115.84498333333332, 28.62235, '2021-09-08 18:39:45']]",2021-09-08 18:39:15,2021-09-08 18:39:45
135079,600513,"[[115.84283333333332, 28.623716666666667, '2021-09-08 18:41:00'], [115.84175, 28.62405, '2021-09-08 18:41:15']]",2021-09-08 18:41:00,2021-09-08 18:41:15
106575,600513,"[[115.8419, 28.62518333333333, '2021-09-08 18:41:45'], [115.84213333333334, 28.626916666666663, '2021-09-08 18:42:00'], [115.84213333333334, 28.626916666666663, '2021-09-08 18:42:15']]",2021-09-08 18:41:45,2021-09-08 18:42:15
135076,600513,"[[115.84318333333331, 28.63208333333333, '2021-09-08 18:43:45'], [115.84358333333331, 28.6326, '2021-09-08 18:44:00']]",2021-09-08 18:43:45,2021-09-08 18:44:00
108465,600513,"[[115.8456, 28.634016666666668, '2021-09-08 18:45:45'], [115.84651666666667, 28.63363333333333, '2021-09-08 18:46:00']]",2021-09-08 18:45:45,2021-09-08 18:46:00
