stationId,carId,path,start_date_time,end_date_time
131283,508777,"[[115.88303333333332, 28.773633333333333, '2021-09-09 08:59:15'], [115.88271666666668, 28.7734, '2021-09-09 08:59:30']]",2021-09-09 08:59:15,2021-09-09 08:59:30
127355,508777,"[[115.89275, 28.78635, '2021-09-09 09:07:45'], [115.89275, 28.78635, '2021-09-09 09:08:00']]",2021-09-09 09:07:45,2021-09-09 09:08:00
127356,508777,"[[115.8934, 28.792683333333333, '2021-09-09 09:10:15'], [115.89341666666668, 28.79393333333333, '2021-09-09 09:10:45']]",2021-09-09 09:10:15,2021-09-09 09:10:45
137857,508777,"[[115.91661666666668, 28.80013333333333, '2021-09-09 09:16:00'], [115.91771666666666, 28.804916666666667, '2021-09-09 09:17:00']]",2021-09-09 09:16:00,2021-09-09 09:17:00
131283,508777,"[[115.88276666666668, 28.773666666666667, '2021-09-13 15:59:45'], [115.8826, 28.773333333333333, '2021-09-13 16:00:00']]",2021-09-13 15:59:45,2021-09-13 16:00:00
127355,508777,"[[115.89195, 28.78635, '2021-09-13 16:08:00'], [115.89283333333331, 28.78635, '2021-09-13 16:08:15']]",2021-09-13 16:08:00,2021-09-13 16:08:15
127356,508777,"[[115.8934, 28.792683333333333, '2021-09-13 16:11:00'], [115.8934, 28.79305, '2021-09-13 16:11:15']]",2021-09-13 16:11:00,2021-09-13 16:11:15
137857,508777,"[[115.9171, 28.802266666666668, '2021-09-13 16:17:15'], [115.91771666666666, 28.80493333333333, '2021-09-13 16:17:45']]",2021-09-13 16:17:15,2021-09-13 16:17:45
131283,508777,"[[115.88266666666668, 28.773366666666668, '2021-09-13 16:59:45'], [115.8824, 28.77335, '2021-09-13 17:00:00']]",2021-09-13 16:59:45,2021-09-13 17:00:00
127355,508777,"[[115.89246666666666, 28.78635, '2021-09-13 17:09:30'], [115.8928, 28.78635, '2021-09-13 17:09:45']]",2021-09-13 17:09:30,2021-09-13 17:09:45
