stationId,carId,path,start_date_time,end_date_time
135073,600513,"[[115.86866666666668, 28.64278333333333, '2021-09-08 17:30:30'], [115.86855, 28.6421, '2021-09-08 17:30:45']]",2021-09-08 17:30:30,2021-09-08 17:30:45
103365,600513,"[[115.86388333333332, 28.6428, '2021-09-08 17:32:15'], [115.86388333333332, 28.6428, '2021-09-08 17:32:30']]",2021-09-08 17:32:15,2021-09-08 17:32:30
103366,600513,"[[115.86138333333334, 28.64015, '2021-09-08 17:34:00'], [115.86106666666667, 28.63955, '2021-09-08 17:34:15']]",2021-09-08 17:34:00,2021-09-08 17:34:15
108462,600513,"[[115.861, 28.63945, '2021-09-08 17:35:00'], [115.8606, 28.638816666666667, '2021-09-08 17:35:15'], [115.86026666666666, 28.638283333333334, '2021-09-08 17:35:30'], [115.85983333333331, 28.63775, '2021-09-08 17:35:45']]",2021-09-08 17:35:00,2021-09-08 17:35:45
116889,600513,"[[115.8595, 28.6373, '2021-09-08 17:36:00'], [115.85903333333331, 28.636666666666667, '2021-09-08 17:36:15']]",2021-09-08 17:36:00,2021-09-08 17:36:15
108463,600513,"[[115.85616666666668, 28.633266666666668, '2021-09-08 17:38:00'], [115.85576666666668, 28.632816666666667, '2021-09-08 17:38:15']]",2021-09-08 17:38:00,2021-09-08 17:38:15
103760,600513,"[[115.85108333333334, 28.6317, '2021-09-08 17:40:15'], [115.85061666666668, 28.63188333333333, '2021-09-08 17:40:30']]",2021-09-08 17:40:15,2021-09-08 17:40:30
108465,600513,"[[115.8463, 28.633866666666663, '2021-09-08 17:41:45'], [115.8463, 28.633866666666663, '2021-09-08 17:42:00']]",2021-09-08 17:41:45,2021-09-08 17:42:00
135076,600513,"[[115.8433, 28.63243333333333, '2021-09-08 17:43:30'], [115.84291666666668, 28.631833333333333, '2021-09-08 17:43:45']]",2021-09-08 17:43:30,2021-09-08 17:43:45
135077,600513,"[[115.84236666666666, 28.62925, '2021-09-08 17:44:45'], [115.84235, 28.62903333333333, '2021-09-08 17:45:00']]",2021-09-08 17:44:45,2021-09-08 17:45:00
106575,600513,"[[115.842, 28.62655, '2021-09-08 17:46:00'], [115.84191666666666, 28.625766666666667, '2021-09-08 17:46:15']]",2021-09-08 17:46:00,2021-09-08 17:46:15
135079,600513,"[[115.84286666666668, 28.623666666666665, '2021-09-08 17:47:15'], [115.84286666666668, 28.623666666666665, '2021-09-08 17:47:30']]",2021-09-08 17:47:15,2021-09-08 17:47:30
135080,600513,"[[115.84423333333334, 28.62165, '2021-09-08 17:48:45'], [115.8441, 28.62153333333333, '2021-09-08 17:49:00']]",2021-09-08 17:48:45,2021-09-08 17:49:00
135081,600513,"[[115.84518333333334, 28.618966666666665, '2021-09-08 17:50:00'], [115.8455, 28.618983333333333, '2021-09-08 17:50:15']]",2021-09-08 17:50:00,2021-09-08 17:50:15
133838,600513,"[[115.84621666666666, 28.61305, '2021-09-08 17:53:30'], [115.84481666666667, 28.61298333333333, '2021-09-08 17:53:45']]",2021-09-08 17:53:30,2021-09-08 17:53:45
135082,600513,"[[115.8418, 28.61308333333333, '2021-09-08 17:54:30'], [115.84111666666666, 28.613116666666667, '2021-09-08 17:54:45'], [115.84046666666669, 28.612966666666665, '2021-09-08 17:55:00'], [115.83991666666668, 28.61198333333333, '2021-09-08 17:55:15'], [115.83931666666666, 28.610916666666668, '2021-09-08 17:55:30'], [115.8391, 28.610533333333333, '2021-09-08 17:55:45']]",2021-09-08 17:54:30,2021-09-08 17:55:45
143239,600513,"[[115.8391, 28.610533333333333, '2021-09-08 17:55:45'], [115.8391, 28.610533333333333, '2021-09-08 17:56:00']]",2021-09-08 17:55:45,2021-09-08 17:56:00
108467,600513,"[[115.84035, 28.607266666666668, '2021-09-08 17:59:15'], [115.84115, 28.60715, '2021-09-08 17:59:30']]",2021-09-08 17:59:15,2021-09-08 17:59:30
103373,600513,"[[115.83965, 28.59561666666667, '2021-09-08 18:04:00'], [115.83965, 28.59561666666667, '2021-09-08 18:04:15'], [115.83965, 28.59495, '2021-09-08 18:04:30']]",2021-09-08 18:04:00,2021-09-08 18:04:30
103374,600513,"[[115.83945, 28.5916, '2021-09-08 18:06:15'], [115.83943333333332, 28.59103333333333, '2021-09-08 18:06:30']]",2021-09-08 18:06:15,2021-09-08 18:06:30
135083,600513,"[[115.83888333333331, 28.584366666666668, '2021-09-08 18:08:15'], [115.83871666666668, 28.5834, '2021-09-08 18:08:30']]",2021-09-08 18:08:15,2021-09-08 18:08:30
135120,600513,"[[115.83021666666669, 28.581416666666662, '2021-09-08 18:11:15'], [115.82971666666668, 28.58055, '2021-09-08 18:11:30']]",2021-09-08 18:11:15,2021-09-08 18:11:30
145919,600513,"[[115.82893333333334, 28.57858333333333, '2021-09-08 18:13:45'], [115.82836666666668, 28.5765, '2021-09-08 18:14:00']]",2021-09-08 18:13:45,2021-09-08 18:14:00
112374,600513,"[[115.82805, 28.573966666666667, '2021-09-08 18:14:45'], [115.82903333333331, 28.57295, '2021-09-08 18:15:00']]",2021-09-08 18:14:45,2021-09-08 18:15:00
135073,600513,"[[115.86868333333334, 28.6427, '2021-09-10 17:29:15'], [115.86858333333332, 28.64218333333333, '2021-09-10 17:29:30']]",2021-09-10 17:29:15,2021-09-10 17:29:30
103365,600513,"[[115.86388333333332, 28.64278333333333, '2021-09-10 17:31:30'], [115.86355, 28.642866666666663, '2021-09-10 17:31:45'], [115.86346666666668, 28.64323333333333, '2021-09-10 17:32:00']]",2021-09-10 17:31:30,2021-09-10 17:32:00
103366,600513,"[[115.86138333333334, 28.64015, '2021-09-10 17:34:00'], [115.86138333333334, 28.64015, '2021-09-10 17:34:15']]",2021-09-10 17:34:00,2021-09-10 17:34:15
108462,600513,"[[115.8603, 28.638316666666668, '2021-09-10 17:35:00'], [115.85996666666666, 28.63788333333333, '2021-09-10 17:35:15']]",2021-09-10 17:35:00,2021-09-10 17:35:15
116889,600513,"[[115.85956666666668, 28.637366666666665, '2021-09-10 17:36:30'], [115.8592, 28.6369, '2021-09-10 17:36:45'], [115.85881666666668, 28.636416666666666, '2021-09-10 17:37:00'], [115.85856666666666, 28.636133333333333, '2021-09-10 17:37:15']]",2021-09-10 17:36:30,2021-09-10 17:37:15
108463,600513,"[[115.85851666666667, 28.636066666666668, '2021-09-10 17:38:30'], [115.85851666666667, 28.636066666666668, '2021-09-10 17:38:45'], [115.85851666666667, 28.636066666666668, '2021-09-10 17:39:00'], [115.85851666666667, 28.636066666666668, '2021-09-10 17:39:15'], [115.85828333333332, 28.63578333333333, '2021-09-10 17:39:30'], [115.85788333333332, 28.6353, '2021-09-10 17:39:45'], [115.85713333333334, 28.634416666666667, '2021-09-10 17:40:00'], [115.85618333333332, 28.633316666666666, '2021-09-10 17:40:15'], [115.85576666666668, 28.6328, '2021-09-10 17:40:30']]",2021-09-10 17:38:30,2021-09-10 17:40:30
103760,600513,"[[115.8511, 28.631716666666662, '2021-09-10 17:42:00'], [115.8506, 28.6319, '2021-09-10 17:42:15']]",2021-09-10 17:42:00,2021-09-10 17:42:15
108465,600513,"[[115.84628333333332, 28.633866666666663, '2021-09-10 17:44:00'], [115.846, 28.63395, '2021-09-10 17:44:15']]",2021-09-10 17:44:00,2021-09-10 17:44:15
135076,600513,"[[115.84341666666668, 28.632566666666666, '2021-09-10 17:45:15'], [115.84296666666668, 28.6319, '2021-09-10 17:45:30']]",2021-09-10 17:45:15,2021-09-10 17:45:30
135077,600513,"[[115.84235, 28.62905, '2021-09-10 17:46:30'], [115.84235, 28.62905, '2021-09-10 17:46:45']]",2021-09-10 17:46:30,2021-09-10 17:46:45
