stationId,carId,path,start_date_time,end_date_time
129039,502659,"[[115.80803333333331, 28.684183333333333, '2021-09-14 09:30:15'], [115.80808333333331, 28.683366666666668, '2021-09-14 09:30:45']]",2021-09-14 09:30:15,2021-09-14 09:30:45
101921,502659,"[[115.80315, 28.6797, '2021-09-14 09:32:15'], [115.80253333333332, 28.679216666666665, '2021-09-14 09:32:30']]",2021-09-14 09:32:15,2021-09-14 09:32:30
101922,502659,"[[115.79605, 28.6744, '2021-09-14 09:35:00'], [115.79233333333332, 28.67118333333333, '2021-09-14 09:36:30']]",2021-09-14 09:35:00,2021-09-14 09:36:30
100792,502659,"[[115.79233333333332, 28.67118333333333, '2021-09-14 09:36:30'], [115.79018333333332, 28.66838333333333, '2021-09-14 09:37:15']]",2021-09-14 09:36:30,2021-09-14 09:37:15
101924,502659,"[[115.79013333333332, 28.668316666666662, '2021-09-14 09:38:15'], [115.78435, 28.663516666666663, '2021-09-14 09:39:45'], [115.77338333333331, 28.657666666666668, '2021-09-14 09:42:15'], [115.77026666666669, 28.65575, '2021-09-14 09:42:45']]",2021-09-14 09:38:15,2021-09-14 09:42:45
101925,502659,"[[115.79013333333332, 28.668316666666662, '2021-09-14 09:38:15'], [115.78435, 28.663516666666663, '2021-09-14 09:39:45'], [115.77338333333331, 28.657666666666668, '2021-09-14 09:42:15'], [115.77026666666669, 28.65575, '2021-09-14 09:42:45'], [115.76696666666666, 28.65201666666667, '2021-09-14 09:43:45']]",2021-09-14 09:38:15,2021-09-14 09:43:45
101926,502659,"[[115.78435, 28.663516666666663, '2021-09-14 09:39:45'], [115.77338333333331, 28.657666666666668, '2021-09-14 09:42:15'], [115.77026666666669, 28.65575, '2021-09-14 09:42:45'], [115.76696666666666, 28.65201666666667, '2021-09-14 09:43:45']]",2021-09-14 09:39:45,2021-09-14 09:43:45
101732,502659,"[[115.7473, 28.64023333333333, '2021-09-14 09:48:15'], [115.7453, 28.63965, '2021-09-14 09:48:45']]",2021-09-14 09:48:15,2021-09-14 09:48:45
101927,502659,"[[115.74268333333332, 28.63895, '2021-09-14 09:49:15'], [115.74243333333334, 28.63885, '2021-09-14 09:49:30']]",2021-09-14 09:49:15,2021-09-14 09:49:30
144725,502659,"[[115.73913333333331, 28.6355, '2021-09-14 09:53:00'], [115.73913333333331, 28.635483333333333, '2021-09-14 09:53:15']]",2021-09-14 09:53:00,2021-09-14 09:53:15
144031,502659,"[[115.74188333333332, 28.63233333333333, '2021-09-14 09:55:00'], [115.74235, 28.631616666666662, '2021-09-14 09:55:15'], [115.74291666666667, 28.6307, '2021-09-14 09:55:30'], [115.74348333333332, 28.62955, '2021-09-14 09:55:45'], [115.74405, 28.628216666666667, '2021-09-14 09:56:00'], [115.74453333333334, 28.62653333333333, '2021-09-14 09:56:15']]",2021-09-14 09:55:00,2021-09-14 09:56:15
144728,502659,"[[115.7591, 28.59713333333333, '2021-09-14 10:06:15'], [115.7591, 28.59713333333333, '2021-09-14 10:06:30'], [115.75933333333332, 28.5969, '2021-09-14 10:06:45'], [115.75933333333332, 28.5969, '2021-09-14 10:07:00'], [115.7599, 28.596416666666663, '2021-09-14 10:07:15'], [115.76055, 28.596, '2021-09-14 10:07:30'], [115.76123333333334, 28.5959, '2021-09-14 10:07:45'], [115.76256666666669, 28.595666666666663, '2021-09-14 10:08:00']]",2021-09-14 10:06:15,2021-09-14 10:08:00
129039,502675,"[[115.80831666666668, 28.6837, '2021-09-10 06:33:15'], [115.80806666666666, 28.68335, '2021-09-10 06:33:30']]",2021-09-10 06:33:15,2021-09-10 06:33:30
101921,502675,"[[115.80316666666668, 28.6797, '2021-09-10 06:35:15'], [115.80316666666668, 28.6797, '2021-09-10 06:35:30']]",2021-09-10 06:35:15,2021-09-10 06:35:30
