stationId,carId,path,start_date_time,end_date_time
145861,166731,"[[116.23968333333332, 28.35963333333333, '2021-09-08 18:33:45'], [116.23895, 28.359766666666665, '2021-09-08 18:34:00'], [116.23878333333332, 28.35985, '2021-09-08 18:34:15']]",2021-09-08 18:33:45,2021-09-08 18:34:15
145862,166731,"[[116.2309, 28.365216666666665, '2021-09-08 18:36:30'], [116.23093333333334, 28.365266666666667, '2021-09-08 18:36:45']]",2021-09-08 18:36:30,2021-09-08 18:36:45
117916,166731,"[[116.23826666666666, 28.3727, '2021-09-08 18:40:15'], [116.23913333333331, 28.37275, '2021-09-08 18:40:30']]",2021-09-08 18:40:15,2021-09-08 18:40:30
139681,166731,"[[116.2392, 28.37275, '2021-09-08 18:41:15'], [116.2392, 28.37275, '2021-09-08 18:41:30'], [116.23981666666668, 28.3732, '2021-09-08 18:41:45'], [116.23983333333334, 28.37376666666667, '2021-09-08 18:42:00'], [116.2398, 28.37425, '2021-09-08 18:42:15']]",2021-09-08 18:41:15,2021-09-08 18:42:15
123596,166731,"[[116.23976666666668, 28.3791, '2021-09-08 18:45:00'], [116.2398, 28.37965, '2021-09-08 18:45:15'], [116.2398, 28.37965, '2021-09-08 18:45:30']]",2021-09-08 18:45:00,2021-09-08 18:45:30
115193,166731,"[[116.2398, 28.38485, '2021-09-08 18:47:45'], [116.23976666666668, 28.385466666666662, '2021-09-08 18:48:00']]",2021-09-08 18:47:45,2021-09-08 18:48:00
115192,166731,"[[116.23976666666668, 28.38755, '2021-09-08 18:48:30'], [116.23976666666668, 28.3881, '2021-09-08 18:48:45'], [116.23973333333332, 28.388583333333333, '2021-09-08 18:49:00']]",2021-09-08 18:48:30,2021-09-08 18:49:00
120884,166731,"[[116.23971666666668, 28.39143333333333, '2021-09-08 18:50:00'], [116.23975, 28.392, '2021-09-08 18:50:15']]",2021-09-08 18:50:00,2021-09-08 18:50:15
115191,166731,"[[116.23968333333332, 28.393283333333333, '2021-09-08 18:51:00'], [116.23968333333332, 28.393283333333333, '2021-09-08 18:51:15']]",2021-09-08 18:51:00,2021-09-08 18:51:15
145861,166731,"[[116.23886666666668, 28.35983333333333, '2021-09-09 14:23:45'], [116.2388, 28.359866666666665, '2021-09-09 14:24:00']]",2021-09-09 14:23:45,2021-09-09 14:24:00
145862,166731,"[[116.2309, 28.36523333333333, '2021-09-09 14:26:30'], [116.23095, 28.365316666666665, '2021-09-09 14:26:45']]",2021-09-09 14:26:30,2021-09-09 14:26:45
117916,166731,"[[116.23883333333332, 28.372733333333333, '2021-09-09 14:30:45'], [116.23916666666666, 28.37275, '2021-09-09 14:31:00']]",2021-09-09 14:30:45,2021-09-09 14:31:00
139681,166731,"[[116.23983333333334, 28.37378333333333, '2021-09-09 14:32:30'], [116.2398, 28.37418333333333, '2021-09-09 14:32:45']]",2021-09-09 14:32:30,2021-09-09 14:32:45
123596,166731,"[[116.23981666666668, 28.37968333333333, '2021-09-09 14:35:00'], [116.23981666666668, 28.37968333333333, '2021-09-09 14:35:15'], [116.23976666666668, 28.38028333333333, '2021-09-09 14:35:30']]",2021-09-09 14:35:00,2021-09-09 14:35:30
115193,166731,"[[116.2398, 28.38533333333333, '2021-09-09 14:37:45'], [116.23978333333334, 28.386233333333333, '2021-09-09 14:38:00']]",2021-09-09 14:37:45,2021-09-09 14:38:00
115192,166731,"[[116.23978333333334, 28.38735, '2021-09-09 14:38:15'], [116.23978333333334, 28.38813333333333, '2021-09-09 14:38:30'], [116.23975, 28.388566666666662, '2021-09-09 14:38:45']]",2021-09-09 14:38:15,2021-09-09 14:38:45
120884,166731,"[[116.23975, 28.392016666666667, '2021-09-09 14:39:45'], [116.23975, 28.392016666666667, '2021-09-09 14:40:00']]",2021-09-09 14:39:45,2021-09-09 14:40:00
115191,166731,"[[116.2397, 28.3933, '2021-09-09 14:40:30'], [116.2397, 28.3933, '2021-09-09 14:40:45']]",2021-09-09 14:40:30,2021-09-09 14:40:45
145861,166731,"[[116.23886666666668, 28.35983333333333, '2021-09-09 16:53:00'], [116.23883333333332, 28.359866666666665, '2021-09-09 16:53:15']]",2021-09-09 16:53:00,2021-09-09 16:53:15
145862,166731,"[[116.23083333333334, 28.36515, '2021-09-09 16:56:15'], [116.23091666666669, 28.365316666666665, '2021-09-09 16:56:30']]",2021-09-09 16:56:15,2021-09-09 16:56:30
117916,166731,"[[116.23855, 28.3727, '2021-09-09 17:01:30'], [116.23941666666668, 28.372766666666667, '2021-09-09 17:01:45']]",2021-09-09 17:01:30,2021-09-09 17:01:45
139681,166731,"[[116.23983333333334, 28.37378333333333, '2021-09-09 17:02:15'], [116.23983333333334, 28.37378333333333, '2021-09-09 17:02:30']]",2021-09-09 17:02:15,2021-09-09 17:02:30
123596,166731,"[[116.23978333333334, 28.37963333333333, '2021-09-09 17:06:15'], [116.23978333333334, 28.379666666666665, '2021-09-09 17:06:30'], [116.23973333333332, 28.38025, '2021-09-09 17:06:45']]",2021-09-09 17:06:15,2021-09-09 17:06:45
115193,166731,"[[116.23976666666668, 28.384916666666665, '2021-09-09 17:08:30'], [116.23976666666668, 28.384916666666665, '2021-09-09 17:08:45'], [116.23975, 28.3854, '2021-09-09 17:09:00']]",2021-09-09 17:08:30,2021-09-09 17:09:00
115192,166731,"[[116.23975, 28.38743333333333, '2021-09-09 17:09:30'], [116.23976666666668, 28.3881, '2021-09-09 17:09:45'], [116.23973333333332, 28.38855, '2021-09-09 17:10:00']]",2021-09-09 17:09:30,2021-09-09 17:10:00
120884,166731,"[[116.23971666666668, 28.391416666666668, '2021-09-09 17:11:45'], [116.23973333333332, 28.392016666666667, '2021-09-09 17:12:00']]",2021-09-09 17:11:45,2021-09-09 17:12:00
115191,166731,"[[116.23973333333332, 28.392016666666667, '2021-09-09 17:12:00'], [116.23971666666668, 28.392233333333333, '2021-09-09 17:12:15'], [116.23968333333332, 28.393266666666666, '2021-09-09 17:12:30'], [116.23968333333332, 28.393316666666667, '2021-09-09 17:13:00'], [116.23968333333332, 28.393316666666667, '2021-09-09 17:13:15'], [116.23968333333332, 28.393316666666667, '2021-09-09 17:13:30']]",2021-09-09 17:12:00,2021-09-09 17:13:30
145861,166731,"[[116.2343, 28.362133333333333, '2021-09-09 18:36:00'], [116.23305, 28.3627, '2021-09-09 18:36:15']]",2021-09-09 18:36:00,2021-09-09 18:36:15
