stationId,carId,path,start_date_time,end_date_time
101944,706808,"[[115.65548333333334, 28.653683333333333, '2021-09-09 06:17:45'], [115.65548333333334, 28.653683333333333, '2021-09-09 06:18:00']]",2021-09-09 06:17:45,2021-09-09 06:18:00
101943,706808,"[[115.66101666666668, 28.650233333333333, '2021-09-09 06:21:15'], [115.66103333333334, 28.650233333333333, '2021-09-09 06:21:30'], [115.66103333333334, 28.650233333333333, '2021-09-09 06:21:45'], [115.66203333333333, 28.650516666666668, '2021-09-09 06:22:00']]",2021-09-09 06:21:15,2021-09-09 06:22:00
108234,706808,"[[115.6661, 28.6527, '2021-09-09 06:23:00'], [115.66703333333334, 28.65328333333333, '2021-09-09 06:23:15']]",2021-09-09 06:23:00,2021-09-09 06:23:15
108233,706808,"[[115.67006666666668, 28.65505, '2021-09-09 06:23:45'], [115.67106666666666, 28.655716666666667, '2021-09-09 06:24:00']]",2021-09-09 06:23:45,2021-09-09 06:24:00
108232,706808,"[[115.67306666666668, 28.657916666666665, '2021-09-09 06:24:45'], [115.67361666666666, 28.6583, '2021-09-09 06:25:00']]",2021-09-09 06:24:45,2021-09-09 06:25:00
108231,706808,"[[115.67571666666667, 28.66058333333333, '2021-09-09 06:25:45'], [115.67571666666667, 28.66058333333333, '2021-09-09 06:26:00']]",2021-09-09 06:25:45,2021-09-09 06:26:00
108230,706808,"[[115.67676666666668, 28.66285, '2021-09-09 06:27:00'], [115.67718333333332, 28.6637, '2021-09-09 06:27:15']]",2021-09-09 06:27:00,2021-09-09 06:27:15
108229,706808,"[[115.67718333333332, 28.6637, '2021-09-09 06:27:15'], [115.67748333333331, 28.664166666666667, '2021-09-09 06:27:30'], [115.67776666666668, 28.664566666666666, '2021-09-09 06:27:45'], [115.67838333333331, 28.6652, '2021-09-09 06:28:00'], [115.67915, 28.665916666666668, '2021-09-09 06:28:15']]",2021-09-09 06:27:15,2021-09-09 06:28:15
108228,706808,"[[115.68308333333331, 28.666916666666665, '2021-09-09 06:29:30'], [115.68448333333332, 28.66708333333333, '2021-09-09 06:29:45']]",2021-09-09 06:29:30,2021-09-09 06:29:45
108227,706808,"[[115.6871, 28.66668333333333, '2021-09-09 06:31:15'], [115.68768333333334, 28.666716666666662, '2021-09-09 06:31:30']]",2021-09-09 06:31:15,2021-09-09 06:31:30
108226,706808,"[[115.69011666666668, 28.665566666666667, '2021-09-09 06:32:15'], [115.69043333333332, 28.665033333333334, '2021-09-09 06:32:30'], [115.69048333333332, 28.664916666666667, '2021-09-09 06:32:45'], [115.69063333333334, 28.664583333333333, '2021-09-09 06:33:00'], [115.69085, 28.66403333333333, '2021-09-09 06:33:15']]",2021-09-09 06:32:15,2021-09-09 06:33:15
108221,706808,"[[115.71131666666666, 28.64353333333333, '2021-09-09 06:44:45'], [115.71313333333332, 28.64591666666667, '2021-09-09 06:45:00']]",2021-09-09 06:44:45,2021-09-09 06:45:00
108220,706808,"[[115.71546666666669, 28.64891666666667, '2021-09-09 06:45:45'], [115.71626666666668, 28.649616666666667, '2021-09-09 06:46:00']]",2021-09-09 06:45:45,2021-09-09 06:46:00
